Id,Artist,AveCoefficient,AveFrequency,NumUsers,NumListens
46914,Jesse Belvin,0.253414504708707,11560.2222222222,9,120
47043,Jesus Loves You,0.205941335347219,10539.4444444444,9,36
47208,Jimi Goodwin,0.327124802159212,14625.5555555556,9,84
47293,Jimmy Dorsey,0.258501803215627,6466.11111111111,9,112
47403,Jimmy Weckl,0.496756206849597,914.444444444444,9,17
47409,Jimmy Yancey,0.317363066205613,11282.2222222222,9,102
47462,Jingo,0.300034977699335,3698,9,42
47538,Joakim,0.237688812986141,4773.77777777778,9,88
47724,Joe Esposito,0.315917707306448,7574,9,27
47725,Joe Fagin,0.163812712138882,13555.8888888889,9,17
47777,Joel Fletcher,0.580035231900354,1330.66666666667,9,16
47861,Joe Stampley,0.15774037693609,13891.1111111111,9,115
47910,Joey Fatts,0.435341414720287,1519.44444444444,9,19
47928,Joey + Rory,0.29205499025392,7075,9,85
47980,John Adams,0.61420979258264,3387.22222222222,9,18
48030,John Christian,0.427143120152996,3013.33333333333,9,30
48088,John Fullbright,0.589893986980296,4190,9,41
48159,John Lurie,0.359742181941426,8724.88888888889,9,55
48250,Johnny Corporate,0.514251467056345,604.666666666667,9,11
48279,Johnny Griffin,0.427506244953449,1572.22222222222,9,21
48283,Johnny Hartman,0.599834667979947,3563.55555555556,9,16
48323,Johnny Mercer,0.185479485281431,5816.66666666667,9,177
48356,Johnny Rodriguez,0.169323050954481,14650.6666666667,9,150
48488,John Tesh,0.426530695960662,3180.66666666667,9,50
48549,Jolie Holland,0.49435748710551,12373.4444444444,9,48
48556,Jolly Roger,0.402169922522767,1899.11111111111,9,17
48627,Jonathan King,0.207647940636002,13080.7777777778,9,20
48661,Jon Cutler,0.606047984733557,676.333333333333,9,14
48674,Jon Foreman,0.387460993376822,7200,9,52
48680,Jon Hassell,0.307407223268277,3430.88888888889,9,186
48709,Jonn Serrie,0.148910906543673,10100.6666666667,9,186
48846,Jorma Kaukonen,0.27622077089434,4304.55555555556,9,16
48887,Josef K,0.377161002456549,9544.44444444445,9,25
48968,Josh Pyke,0.48338469607323,4044.88888888889,9,10
49004,Josh White,0.235897047810001,11477.6666666667,9,70
49127,JS,0.339389720643231,6701.55555555556,9,35
49139,JT Money,0.363312684333844,4822.44444444444,9,25
49177,Juan Pablo Vega,0.599784210887152,20.1111111111111,9,11
49229,Judy Boucher,0.212911675342112,6762.77777777778,9,53
49449,July Talk,0.439516722052855,7371.33333333333,9,38
49477,JUNE,0.369135055698416,3996.55555555556,9,21
49487,June Miller,0.528793659201844,1779.11111111111,9,13
49551,Junior Tucker,0.199360750470722,5284.88888888889,9,27
49576,junnos,0.321403930593832,1833.55555555556,9,42
49797,KAGE,0.504186848459291,239.222222222222,9,13
49861,KAKO,0.457575125124513,1946.66666666667,9,9
49864,Kalabi,0.383020929344774,8497.33333333333,9,114
49880,Kaledon,0.482818914400694,5719.22222222222,9,173
49976,Kampfar,0.667209165214709,380.777777777778,9,9
50020,Kangding Ray,0.455282449776677,6381.77777777778,9,51
50052,Kan Wakan,0.522076491628496,3849.88888888889,9,29
50147,Karen Matheson,0.460300767215007,2351.55555555556,9,150
50290,Kasey Chambers,0.320445155865271,13970,9,33
50408,Kathryn Calder,0.357841012033204,7995.66666666667,9,86
50650,Keiko Lee,0.381800969817526,4467.66666666667,9,31
50696,Keith Marshall,0.165911367181585,13617.1111111111,9,38
50821,ken,0.511025952326414,1636.88888888889,9,62
50986,Kent,0.293813149146433,12170.2222222222,9,11
51045,Kerrier District,0.685485059554436,5375.66666666667,9,9
51074,Kev Brown,0.38996353500341,2342.55555555556,9,29
51111,Kevin Johnson,0.60637213054622,3544.77777777778,9,12
51121,Kevin Max,0.211540499003289,7660,9,168
51233,Kick Bong,0.346103538322966,8520.33333333333,9,303
51283,Kid Francescoli,0.367324958527174,8534.11111111111,9,16
51317,Kids of 88,0.376437963358446,6940.44444444445,9,54
51513,Kim Richey,0.300773062576013,10134.2222222222,9,127
51559,King Bee,0.425441035222152,3870.55555555556,9,43
51645,King of Hearts,0.392533679678489,7240.33333333333,9,12
51788,Kishore Kumar,0.466164041163768,7254.11111111111,9,30
51808,KISS THE WoRLD,0.517160200282308,53.8888888888889,9,11
51813,Kita Alexander,0.589629743615056,2744.88888888889,9,16
51860,Kiyoshi Sugo,0.596622057399226,116.666666666667,9,14
51926,Klaypex,0.60441341395497,1410.44444444444,9,10
51968,Klubbheads,0.106804830894815,8501.11111111111,9,112
51972,Klute,0.424768878973958,3634.44444444444,9,38
52071,Kode9,0.50392752175195,5914.66666666667,9,13
52222,Kopek,0.56820324342786,2059.11111111111,9,21
52235,Korea,0.423096444412481,2857.44444444444,9,12
52388,Krezip,0.171839285388596,8059.33333333333,9,108
52449,Kristine Blond,0.352314560986075,5804.55555555556,9,24
52654,Kusuma Orchestra,0.279205463919463,5824.44444444444,9,66
52707,Kyler England,0.261054691106245,2194.11111111111,9,57
52714,Kylie Auldist,0.346142639475356,7041.44444444444,9,151
52753,La 25,0.528485357570306,5082,9,16
52756,La Adictiva Banda San JosÃ© de Mesillas,0.532704695791569,48.5555555555556,9,12
52783,La Beriso,0.549956238300364,12.4444444444444,9,10
52801,Labradford,0.34897053975271,7698.66666666667,9,22
52812,Labyrinth,0.511006666537403,3259,9,27
52880,LADY,0.510380838633245,390.888888888889,9,10
52900,Lady Godiva,0.254110746098611,15216,9,22
52938,LaFee,0.615193381087864,2638.11111111111,9,14
52947,La Flavour,0.212727482420295,10862,9,77
52995,Laid Blak,0.335783488519149,4120.88888888889,9,90
53161,Land of Talk,0.316158894750742,12102.6666666667,9,33
53240,La Pestilencia,0.698017293223818,33.8888888888889,9,18
53254,La PulquerÃ­a,0.666372029006437,9.66666666666667,9,10
53317,Larry Coryell,0.432003798794259,8893.88888888889,9,28
53503,Last Rhythm,0.410051462657176,4590.55555555556,9,25
53516,La Taverne du Lac,0.286391171284499,8471.88888888889,9,115
53653,Lauren Bennett,0.346207920737838,6370,9,27
53720,Lava,0.35514243930672,6357.88888888889,9,16
53763,Lawson Rollins,0.236959988728739,6773.66666666667,9,31
53800,Lazy,0.323444869663845,7053.55555555556,9,41
53842,Lead,0.432639760908007,5138.77777777778,9,16
53904,Leaving Eden,0.479811895390315,1332.44444444444,9,15
53926,Le Carnaval des Animaux,0.600484170206452,330.888888888889,9,21
54066,Lefthanded,0.553592602159408,763.444444444444,9,49
54170,Lemmie Battles,0.0808300702796573,6789,9,68
54334,Leon Vynehall,0.51096232951365,1928.55555555556,9,32
54335,Leon Ware,0.403421991674166,6178.44444444444,9,19
54381,Leroy Smart,0.428446277148255,3476,9,13
54405,Les Brown,0.190313991616794,6842.88888888889,9,164
54423,Les Cowboys Fringants,0.640857211628517,3125.44444444444,9,16
54453,Les Gammas,0.214484756915847,6863.88888888889,9,77
54462,Les Humphries Singers,0.172727435384701,11921.1111111111,9,26
54501,Les NÃ©gresses Vertes,0.268713187206569,10949.3333333333,9,54
54506,Les Paul,0.293364919544197,11509,9,87
54591,Lethean,0.529241728797115,1436.44444444444,9,11
54686,Lewis Lovebump,0.311485900059372,3192.66666666667,9,18
54868,Light Asylum,0.390569799582218,8910.66666666667,9,27
54901,Lights Out Asia,0.533984554877131,4538.44444444444,9,11
55111,Linda Lyndell,0.420325424067876,9796.44444444445,9,52
55203,Lion,0.436401480253873,2118.11111111111,9,38
55250,Liquideep,0.447649956104906,2481.66666666667,9,53
55331,Lisa Maffia,0.159891428957096,16586.8888888889,9,35
55428,Little Caesar,0.138677708647093,11202.4444444444,9,42
55477,Little Man Tate,0.437344338023042,12209.8888888889,9,18
55540,Liv,0.434336177740626,4271,9,22
55564,Living Sacrifice,0.425190262813118,6243.22222222222,9,192
55575,Livre,0.0952421453681861,4442.88888888889,9,228
55620,Lizzy Mercier Descloux,0.684688901071614,3391.55555555556,9,17
55682,LobÃ£o,0.347240757629268,4769.33333333333,9,118
55721,Locksmith,0.464439953610245,6347.22222222222,9,41
55777,Loko,0.351178767498365,2504.22222222222,9,68
55849,Lone Justice,0.223942661489114,9677.11111111111,9,35
55945,Loop Guru,0.331125782216685,7267,9,356
55967,Loquat,0.285745320628271,12692.7777777778,9,242
56007,Lord RAJA,0.169695844439232,11979.6666666667,9,119
56018,Lord Tanamo,0.378784338859452,10600,9,12
56081,Lorne Greene,0.208383767715572,13921,9,46
56296,Los Petersellers,0.746290214230371,1394.88888888889,9,9
56325,Los RodrÃ­guez,0.658138253727623,980.555555555556,9,9
56474,Lotus Plaza,0.473064248036181,6496.44444444444,9,14
56478,Lou Barlow,0.397364287236403,16832.5555555556,9,75
56512,Louie Austen,0.456704617364557,6035.44444444444,9,32
56614,Loveable Rogues,0.168046566161303,9598.44444444445,9,36
56620,Love and Money,0.239142023210551,12202.3333333333,9,34
56696,Love Message,0.154444874692699,8555.88888888889,9,74
56727,lovesliescrushing,0.216623392454438,7866.11111111111,9,97
56730,Lovespeake,0.642788312293995,2401.66666666667,9,9
56859,Luca Guerrieri,0.35343171298869,2291,9,52
56872,Lucas Nord,0.212684202813396,6024.44444444444,9,73
56929,Lucifer,0.33531996957458,6927.33333333333,9,53
56974,Lucky Thompson,0.39168673680587,12776.6666666667,9,23
57213,Lunatic Calm,0.437277735065029,8691.11111111111,9,10
57287,LuvBug,0.278055580357152,8455,9,19
57373,Lynden David Hall,0.328940616704429,6301.66666666667,9,20
57394,Lynx,0.479390780437582,3748.66666666667,9,142
57408,Lyriel,0.316664863936294,6173.11111111111,9,27
57417,LZ7,0.370801435618791,3120.55555555556,9,21
57446,Mã‚¹ãƒªãƒ¼,0.378003075403261,1966,9,44
57493,Macbeth,0.313084007554511,2112.44444444444,9,21
57505,Maceo & The Macks,0.313356615166011,8126.88888888889,9,54
57568,Mac Mall,0.346567367204175,2554.33333333333,9,29
57643,Madelyne,0.254954520611421,9155.44444444445,9,35
57801,Magic Kingdom,0.598291941239722,97.7777777777778,9,13
57819,Magic Slim,0.419475692316183,4426.44444444444,9,58
57822,Magic Sword,0.637599421560152,144.333333333333,9,13
58042,Maksim Mrvica,0.610119207979552,1887.44444444444,9,12
58069,Malaria!,0.471659272920243,5849.11111111111,9,42
58177,Mal Waldron,0.464791910878126,5948.11111111111,9,46
58428,Manos de Topo,0.67021169884032,17,9,9
58583,Marc Bolan,0.498713973601469,3671.44444444444,9,21
58598,Marcela Mangabeira,0.380842527127509,5028.11111111111,9,67
58602,Marcel Dettmann,0.456135713309699,1797.55555555556,9,53
58615,Marcello Tahitoe,0.437418041374213,608.333333333333,9,14
58665,Marc Lavoine,0.28313256535654,3157.22222222222,9,110
58707,Marco Sfogli,0.564397601761832,436.555555555556,9,9
58952,Marilyn,0.220831739426033,12065.7777777778,9,33
58957,Marilyn Martin,0.326604004568902,9009.22222222222,9,25
59014,Marion Raven,0.373717767400137,3478.55555555556,9,16
59155,Mark McKinney,0.207003722525287,3359.33333333333,9,153
59340,Marsha Raven,0.0996900771207122,14100.7777777778,9,48
59348,Marsimoto,0.476981107217497,1974.66666666667,9,16
59353,Mars Red Sky,0.365627256524584,7172,9,57
59374,Martha Reeves,0.208052017677128,6757.88888888889,9,33
59407,Martin Circus,0.300553999453753,6056.88888888889,9,91
59422,Martine Girault,0.442123164741185,4275.22222222222,9,41
59442,Martin Jensen,0.50414618138795,865.666666666667,9,21
59531,Marvia Providence,0.254054877952636,2647,9,95
59559,Mary Black,0.406201396264971,3694,9,94
59584,Mary Lou Lord,0.552108618585903,3653.55555555556,9,11
59652,Maskavo,0.649784130034236,16.4444444444444,9,9
59728,Master Blaster,0.445232225336974,3828.55555555556,9,73
59790,Matching Mole,0.404236765644278,8945.66666666667,9,34
59800,Material,0.425072653466652,8393.33333333333,9,48
59842,Matmos,0.566757522263859,7672.66666666667,9,10
59897,Matt Dusk,0.41449656687383,2291.88888888889,9,45
59927,Matthew Good,0.603582093630514,2592.88888888889,9,42
59928,Matthew Good Band,0.390961641671075,5537.88888888889,9,116
59971,Matt Houston,0.381246190293696,3398.88888888889,9,17
59990,Matt Kennon,0.121389693758436,12581,9,227
60035,Matt Wertz,0.447010152040888,4880,9,206
60070,Maurice White,0.392084418065231,5193.44444444444,9,27
60162,Maximum Balloon,0.259647835619323,9324.55555555555,9,88
60174,Max Jury,0.223073137167398,14287.1111111111,9,20
60244,Maya Payne,0.746583721150086,29.5555555555556,9,10
60321,McCarthy,0.523903902770032,7642.33333333333,9,17
60575,Meg Mac,0.358458538550835,4659.33333333333,9,23
60610,Mekong Delta,0.533879855538585,3411.66666666667,9,12
60699,Mellow Man Ace,0.307447640758393,6714.44444444444,9,18
60753,Melt Yourself Down,0.412973800772325,9070.22222222222,9,34
60765,Mel Waiters,0.166453646728503,7592.66666666667,9,367
60786,Memoryhouse,0.341826547132067,9624.88888888889,9,41
60806,Menace,0.269180543212305,6909.33333333333,9,33
60835,Men of Vizion,0.277402521129756,3791.44444444444,9,34
60885,Mercromina,0.627227412472758,164.777777777778,9,21
60932,Merle Travis,0.177907550519356,7456.66666666667,9,43
61040,Metatron,0.699643780747153,199.666666666667,9,10
61072,Metro Area,0.433911209565287,5725.22222222222,9,39
61163,Miasma,0.310912811366346,7277.33333333333,9,164
61238,Michael Cretu,0.239490227485191,14137.5555555556,9,36
61251,Michael English,0.131125325513665,4640.55555555556,9,83
61259,Michael Franti,0.280047442370499,5631.88888888889,9,68
61378,Michael Schenkers Temple of Rock,0.516235922351842,175.666666666667,9,22
61427,Micha Moor,0.24834650435979,4437.55555555556,9,36
61474,Michelle Shocked,0.256079571111378,14684.6666666667,9,13
61539,Mick Karn,0.598826685936118,3957.11111111111,9,11
61601,Midgard,0.482409253888512,1892.77777777778,9,9
61654,Midtown,0.434658067425327,6072.44444444444,9,63
61707,Miguel Gallardo,0.362963515816152,3781.33333333333,9,56
61758,Mika Vainio,0.251408825883489,5438.55555555556,9,86
61958,Mildred Bailey,0.40698601724704,10945,9,38
61968,Miles Davis All Stars,0.466008459780511,3798.22222222222,9,16
62260,Mint Julep,0.415668564536274,3118.44444444444,9,33
62292,Mir,0.396070569468486,3601.11111111111,9,20
62309,Mirage Of Deep,0.217514501259606,8899,9,67
62313,Miranda,0.218560979641127,9776.11111111111,9,70
62325,Mirco de Govia,0.354452567269953,5477.88888888889,9,39
62384,Mishka,0.450172362215023,3444,9,135
62491,Mista Grimm,0.126424863904008,5513.77777777778,9,75
62553,Mitch Ryder,0.111551224128141,18125.4444444444,9,21
62572,Mitzi,0.427787582965894,8130.66666666667,9,51
62623,Mndsgn,0.385842698379832,12363.6666666667,9,14
62697,Modern Day Babylon,0.669111757711488,65.3333333333333,9,12
62739,Moe and ghosts,0.710076631052443,134.222222222222,9,9
62740,Moe Bandy,0.214587245809743,13393.8888888889,9,1011
62796,Mojo Nixon,0.321728186777585,10435.8888888889,9,42
62835,Molly SandÃ©n,0.630107544517335,83.3333333333333,9,15
62958,Monique Walker,0.219392272457049,1628.11111111111,9,377
63013,Monolord,0.616668652925819,648.222222222222,9,50
63034,Monotone,0.447493398233208,869.333333333333,9,15
63388,Mortician,0.623433731107017,5048.44444444444,9,26
63412,Mose Allison,0.304710774238118,11076.8888888889,9,27
63509,Motopony,0.347002805174627,10631,9,41
63523,Motorpsycho,0.543701022520356,3208.88888888889,9,18
63587,Mouth & MacNeal,0.189687771547673,12456.7777777778,9,42
63594,Move D,0.250596313774532,9164.88888888889,9,70
63603,Movimiento Original,0.607490265119854,2201.77777777778,9,104
63635,Mozzart,0.226127547453655,10022.7777777778,9,121
63712,Mudcrutch,0.250441653405685,12225.3333333333,9,70
63766,Mull Historical Society,0.329743914168814,14292.6666666667,9,67
63793,Mundo CÃ£o,0.60197626941768,147.777777777778,9,9
63870,Musetta,0.341179000756759,8388.77777777778,9,27
64106,Myron Butler and Levi,0.156515308475113,4546.44444444444,9,135
64135,Mystery,0.255863480888671,10857.5555555556,9,78
64156,Mystic Diversions,0.31476317591373,6829.55555555556,9,116
64288,Nadus,0.686157198599706,1816.11111111111,9,20
64343,Nakatomi,0.299154048917686,8885.22222222222,9,40
64353,Naked Lunch,0.298254873694549,4607.22222222222,9,36
64356,Naked Raygun,0.464062116748964,7292.77777777778,9,18
64440,NAOKI underground,0.484496822851208,985.444444444444,9,50
64451,Naomile,0.409741145383634,241,9,52
64479,Nara LeÃ£o,0.485293637728772,4106.44444444444,9,55
64492,Nardo Ranks,0.119806095173605,9033.33333333333,9,27
64501,Narvel Felts,0.174376552335353,14599.2222222222,9,44
64764,Naxxos,0.555874551251619,1300.66666666667,9,14
64827,Nebula,0.423865796188173,4509,9,55
64846,Necromancer,0.448763170327726,4763.55555555556,9,10
64988,Nellie McKay,0.43239152030498,12640.5555555556,9,93
65192,Nevermen,0.396432028463187,7795.55555555556,9,18
65212,New Age Steppers,0.622869704217411,219.222222222222,9,10
65251,New Fast Automatic Daffodils,0.49991055595361,12108.5555555556,9,11
65413,NiÃ±a,0.632210697294813,60.2222222222222,9,10
65418,Niacin,0.583908969274231,3405.22222222222,9,15
65456,Nic Fanciulli,0.51410790645445,1716.66666666667,9,18
65778,Nightstalker,0.535733832418277,1293.44444444444,9,53
65837,Nikki Williams,0.102361155541243,9794.77777777778,9,21
65876,Nils Landgren Funk Unit,0.599142608588305,4729.88888888889,9,10
65881,Nils van Zandt,0.272821546747885,3422.22222222222,9,162
65983,Nite Fields,0.434760598661697,8010.22222222222,9,21
66091,nobuko,0.638426424610003,43.7777777777778,9,18
66101,No Clear Mind,0.664212221414086,2189.66666666667,9,31
66123,Nocturnal Sunshine,0.275480299980168,6115.11111111111,9,78
66158,Noel Torres,0.438026857038395,1157.44444444444,9,19
66250,Nolwenn Leroy,0.308141512558978,3083.11111111111,9,97
66288,NON,0.454102025687051,5646.44444444444,9,17
66294,Nonchalant,0.368524393664781,2903,9,105
66349,Nordic Union,0.496475622053778,747.333333333333,9,42
66359,No Regret Life,0.673532226049511,21.3333333333333,9,9
66394,Norman Blake,0.292147700561154,7879.77777777778,9,25
66476,Northside,0.420146425424933,7054,9,16
66658,Nowela,0.534201444323065,306.222222222222,9,12
66876,OÄŸuzhan KoÃ§,0.655649081813765,47.3333333333333,9,10
67080,OFF!,0.496008519183257,11893.4444444444,9,18
67108,Off With Their Heads,0.463470123304358,2257.77777777778,9,40
67200,OJ da Juiceman,0.317710112240409,8991.55555555555,9,20
67274,Old Man Gloom,0.575314058530928,2864.11111111111,9,15
67317,Oli Brown,0.334705961986226,7509.22222222222,9,30
67343,Oliver Koletzki & Fran,0.693660132669348,2552.55555555556,9,11
67421,Olympic Ayres,0.358498821619495,10692,9,72
67470,Omi,0.0763718284332722,12270.1111111111,9,11
67531,One Buck Short,0.62223913135118,18,9,13
67664,Onsra,0.525718211571299,2136.55555555556,9,31
67688,OOIOO,0.425027287044658,4986.55555555556,9,41
67757,Opiuo,0.531492831024343,5434.11111111111,9,539
67817,Orange Lounge,0.50217342325295,887.111111111111,9,33
67853,Orchestra Baobab,0.509174334580118,4490.55555555556,9,34
67952,Orla Gartland,0.664894795912843,920.777777777778,9,21
68245,Outlawz,0.424697267365574,3899.22222222222,9,61
68330,Over the Rhine,0.512125249741402,9016.22222222222,9,52
68375,OXO,0.241763633282534,15566.3333333333,9,52
68425,Pablo,0.140784111992253,12637.2222222222,9,37
68656,Panbers,0.368092115550429,8225.22222222222,9,9
68736,Panzer AG,0.356070914347651,7666.22222222222,9,325
68759,Paolo Rocco,0.512840317630493,1796,9,41
68766,PAON,0.297792479877835,9128.77777777778,9,36
68805,Papercuts,0.361909757439761,17635.6666666667,9,83
68831,Papi Sanchez,0.283262116722956,4889.55555555556,9,31
68922,Pariah,0.619536421013445,1529.11111111111,9,10
68930,Paris Avenue,0.133549898459808,8144.66666666667,9,71
68975,Parov Stelar Trio,0.282960727028675,2968.22222222222,9,122
69010,Party Favor,0.351479751328836,1806,9,22
69095,Patch,0.215033520521428,11539.4444444444,9,537
69098,Patchwork,0.258222672451755,11384.3333333333,9,312
69226,Patrick Yandall,0.289516291828911,3790.44444444444,9,88
69314,Paula Rojo,0.662002308471394,1369,9,12
69341,Paul Cardall,0.549328046639964,719.555555555556,9,13
69479,Paul & Paula,0.275743863490571,12226.8888888889,9,27
69545,Paul Wilbur,0.211464743440416,4989.11111111111,9,82
69546,Paul Williams,0.51991996637392,5585,9,11
69602,PDS,0.338190154877654,1665.33333333333,9,18
69667,Pedestrian,0.203379050225339,12084.4444444444,9,96
69681,Pedro FernÃ¡ndez,0.529494064536339,809.555555555556,9,36
69742,Pelari,0.418235363379315,4143.66666666667,9,21
69874,Percussions,0.538773348813634,6657.22222222222,9,15
69900,Perfecto Allstarz,0.197947517640173,12473.5555555556,9,29
69904,Perfect Pussy,0.362412997064143,12118.4444444444,9,78
69975,Persuader,0.426328281021636,4237.11111111111,9,31
70484,Phillip Wilkerson,0.109295269618313,7984.11111111111,9,295
70664,Pickwick,0.226720322693818,14817.7777777778,9,56
70701,Pierpoljak,0.229461511432429,7145.88888888889,9,104
70743,Pigface,0.626777404722428,3415.88888888889,9,35
70819,Pinetop Perkins,0.474621975504266,6563.77777777778,9,151
70922,Pita,0.195993980691549,2016.66666666667,9,97
70997,Plague of Happiness,0.650104362692213,1371.11111111111,9,12
71046,Planningtorock,0.423202733006236,8771.11111111111,9,26
71052,Plants and Animals,0.262638335062987,17629.2222222222,9,48
71072,Plastic Ono Band,0.477062192067094,3633.88888888889,9,40
71099,Platinum Blonde,0.169854635925377,9818.77777777778,9,221
71121,Play Dead,0.334768860788461,4741.88888888889,9,37
71128,Playgroup,0.305476312051814,7479,9,25
71145,Plaza,0.123431965321739,8009.33333333333,9,104
71171,Pleq,0.303916433714654,6517.44444444444,9,51
71207,Pluto,0.322288852862537,5632.55555555556,9,74
71211,Pluto Shervington,0.225525290440778,6048.44444444444,9,28
71225,PNL,0.435879555069358,850.666666666667,9,35
71237,Pocket Full of Rocks,0.0544473913972321,13289.5555555556,9,97
71274,Point Point,0.44682222525541,1050.88888888889,9,40
71283,Poison Idea,0.486642010188192,3948.77777777778,9,23
71313,Polarsets,0.438532282411715,4997.33333333333,9,74
71357,Polvo,0.498840502187823,10047.4444444444,9,24
71491,Populous,0.301195583210221,9852.22222222222,9,381
71522,Portal,0.595509800150194,4555.11111111111,9,23
71814,Pretz,0.185418491945764,9005.22222222222,9,148
71816,Prevail,0.424012106243159,1700.44444444444,9,24
71836,Priest,0.427489047255265,983.333333333333,9,39
71867,Primitive Man,0.604586515309772,3435.55555555556,9,38
72131,Proxy,0.529655483859385,6165,9,14
72167,Psirico,0.510499524135427,2431.88888888889,9,10
72282,Pulley,0.546304234636164,2316,9,10
72284,Pullover,0.396351081816796,2191.33333333333,9,32
72298,Pulser,0.432962289705964,3674.11111111111,9,25
72344,Pur,0.432878894494207,2241,9,11
72365,Pure Soul,0.107693886368048,9367.22222222222,9,74
72395,Puru,0.594566725286894,112.888888888889,9,12
72497,Qlair,0.578503412092916,4497.44444444444,9,13
72541,Quantum Jump,0.299928990954029,8916.22222222222,9,27
72555,Quarteto em Cy,0.420519642778615,4561.77777777778,9,26
72594,Queen Omega,0.260776135812106,7438.77777777778,9,76
72635,Quiet Company,0.433787372699149,7471.33333333333,9,73
72697,Quo Vadis,0.66862209258313,2356.88888888889,9,14
72722,Raashan Ahmad,0.505439315178386,2742.77777777778,9,53
72813,Radiation City,0.2883841934732,9546.77777777778,9,101
72839,Radiots,0.692199193450694,1663.66666666667,9,13
72874,Rafael Tan,0.474431011313653,330.444444444444,9,20
72947,Raiders,0.121730431447628,20293.6666666667,9,62
72951,Raihan,0.544330121051858,727,9,26
72993,Rain Parade,0.57308994255048,5526.44444444444,9,13
73000,Raintime,0.325928524018981,8562.88888888889,9,93
73208,Randy Meisner,0.208643215898082,13876.1111111111,9,20
73223,Randy Valentine,0.332971134043406,3641.55555555556,9,14
73265,RaphaÃ«l,0.402619907177532,3931,9,218
73285,Rapsusklei,0.674516890511781,26,9,9
73376,Ratty,0.377320049799115,4119.22222222222,9,23
73624,RDX,0.291044793521432,4558.44444444444,9,124
73653,Rea Garvey,0.326695833542654,8731.88888888889,9,127
73716,Rebecca Lynn Howard,0.291169942215976,6629.55555555556,9,38
73769,Recloose,0.239763895492146,9034.44444444445,9,69
73838,Red Flag,0.405682250247045,6701.88888888889,9,82
73876,Red Line Chemistry,0.291334008769286,11839.6666666667,9,135
74230,Reptile Youth,0.259713253320624,12188.3333333333,9,32
74251,reset,0.430911367809054,245.333333333333,9,14
74460,Rhino Bucket,0.249758758785992,10405.8888888889,9,76
74468,Rhombus,0.359559735605519,3736.22222222222,9,98
74629,Richard Jacques,0.414230801028062,3604.11111111111,9,15
74640,Richard & Linda Thompson,0.226968489797203,10464.4444444444,9,47
74870,Righteous Vendetta,0.383797126435537,9565,9,42
74989,Rising Star,0.412884600258427,3294,9,32
75030,Rites of Spring,0.609417021242081,6521.11111111111,9,11
75086,RiZen,0.119911505413832,6350.88888888889,9,94
75124,Roam,0.679121342342334,48.3333333333333,9,11
75128,Robag Wruhme,0.555043533727832,1933.55555555556,9,19
75166,Rob Costlow,0.429310505912506,3263.33333333333,9,64
75186,Robert Armani,0.506513972360616,7101.77777777778,9,12
75189,Robert Babicz,0.433601073935901,3124.11111111111,9,24
75224,Robert Francis,0.333859474837973,9647.33333333333,9,36
75267,Robert Nickson,0.329968746485699,4376.55555555556,9,30
75276,Roberto Cacciapaglia,0.736110151559907,30.5555555555556,9,9
75309,Robert Pollard,0.348694252258697,18091.4444444444,9,72
75314,Robert Randolph & The Family Band,0.503028148269228,8137.55555555556,9,394
75323,Robert Scott Thompson,0.152206017565827,8208.33333333333,9,156
75337,Rob Gasser,0.512368822107668,1353.44444444444,9,17
75436,Robson & Jerome,0.207784698604687,9123.44444444445,9,91
75607,Rodney Hunter,0.4465263667172,5749,9,110
75622,Rod Picott,0.338534339451167,4176,9,17
75635,Roebeck,0.209277719283613,9683.77777777778,9,150
75680,Roger Smith,0.240199676682593,4550.88888888889,9,66
75749,Rollercone,0.313442000470691,9257.44444444445,9,58
75761,Roll With The Punches,0.484358063556671,5399,9,12
75918,Ronnie Hilton,0.230015805234475,4264.55555555556,9,27
75951,Ron Trent,0.289078000575666,2754.11111111111,9,236
76013,Rory Block,0.370701773611404,12737.5555555556,9,85
76145,Rotersand,0.508655798903948,3725.22222222222,9,312
76298,Roy Gates,0.152157828657682,6257.44444444444,9,34
76306,Roy Head,0.112220408774732,14806.7777777778,9,66
76342,Rozes,0.254384871129881,2948.22222222222,9,150
76472,RUEED,0.593070131306585,18,9,11
76559,Runner Runner,0.437532530873049,6459.77777777778,9,25
76626,Russkaja,0.613409351921248,132.777777777778,9,13
76664,Ruthie Foster,0.362172992858924,6232.11111111111,9,25
76669,Ruth Moody,0.603969005725958,3502.11111111111,9,14
76686,Ryan Amon,0.423066854601036,323,9,19
76873,Sad CafÃ©,0.33362580119006,11300.2222222222,9,25
77161,Sam Binga,0.666022438308588,2298.88888888889,9,322
77167,Sam Bruno,0.455003132367972,807,9,25
77168,Sam Bush,0.37046326693147,6778.33333333333,9,121
77192,Sam Gellaitry,0.328273228540887,1598.44444444444,9,117
77448,Sanford Clark,0.127843430326488,16522.3333333333,9,23
77479,Sanni,0.613111125809454,71.3333333333333,9,10
77569,Sarah,0.420899861887684,4507.44444444444,9,28
77737,Satanic Warmaster,0.577764646699592,3322.77777777778,9,92
78059,School of Language,0.219113714107558,22054.1111111111,9,61
78083,Schwarz & Funk,0.203411205934284,5253.88888888889,9,116
78084,Schwarz Stein,0.542839777674395,165.777777777778,9,18
78154,Scott Hamilton,0.363614544598918,6930.88888888889,9,40
78158,Scott Henderson,0.466822265727928,2844,9,104
78243,Screams for Tina,0.432822727498296,2010.22222222222,9,119
78264,Scrum,0.478231331081388,236.111111111111,9,10
